ID,age,workclass,marital_status,sex,hours_per_week,capital,income
2831,39,Private,Married-civ-spouse,Male,48,51948.6113551928,<=50K
2832,57,Self-emp-not-inc,Married-civ-spouse,Male,50,33938.68825368729,>50K
2833,58,Self-emp-inc,Married-civ-spouse,Male,50,27930.450913725374,>50K
2834,29,Private,Never-married,Female,40,43688.61745194143,<=50K
2835,17,Private,Never-married,Female,20,,<=50K
2836,40,Private,Divorced,Male,40,24883.022054667337,<=50K
2837,69,Self-emp-not-inc,Married-civ-spouse,Female,20,20830.83374187608,<=50K
2838,28,Private,Divorced,Female,40,27959.15178468729,<=50K
2839,38,Private,Married-civ-spouse,Male,40,23268.528642676996,<=50K
2840,44,Private,Never-married,Male,40,34313.07199591757,>50K
2841,45,Local-gov,Divorced,Female,40,22589.07279796233,<=50K
2842,33,State-gov,Married-civ-spouse,Male,40,26268.991073260622,<=50K
2843,41,Local-gov,Married-civ-spouse,Male,40,30311.34143117104,>50K
2844,37,Self-emp-inc,Married-civ-spouse,Male,50,29847.867547582748,>50K
2845,50,Private,Married-civ-spouse,Male,45,31491.14324038788,>50K
2846,48,Private,Married-civ-spouse,Male,50,35861.39435125617,<=50K
2847,26,,Never-married,Female,40,32847.14648702395,<=50K
2848,36,Private,Married-civ-spouse,Male,50,41615.24198701751,>50K
2849,21,Private,Never-married,Female,37,,<=50K
2850,37,Private,Married-civ-spouse,Male,40,33468.311398131096,<=50K
2851,20,State-gov,Never-married,Female,20,,<=50K
2852,54,Self-emp-not-inc,Married-civ-spouse,Female,30,25722.378166449824,<=50K
2853,28,Private,Separated,Female,40,26158.796819126823,<=50K
2854,27,Private,Never-married,Male,40,34571.88175019344,<=50K
2855,33,Private,Never-married,Female,40,33049.5968899129,<=50K
2856,46,,Married-civ-spouse,Male,40,50223.33749502101,<=50K
2857,28,,Divorced,Female,50,43355.997649154975,<=50K
2858,17,,Never-married,Male,40,,<=50K
2859,40,Self-emp-not-inc,Never-married,Male,45,23329.50859767022,>50K
2860,47,Private,Married-civ-spouse,Male,40,29193.179407211675,>50K
2861,44,Private,Never-married,Female,40,15813.707411662017,<=50K
2862,25,Private,Never-married,Male,43,,<=50K
2863,35,Private,Married-civ-spouse,Male,50,35133.13118745602,<=50K
2864,29,Private,Married-civ-spouse,Female,25,45532.887386008326,<=50K
2865,30,Private,Divorced,Male,40,28801.3836837353,<=50K
2866,30,Private,Married-civ-spouse,Male,40,41784.94952138566,<=50K
2867,56,Self-emp-not-inc,Divorced,Female,40,41523.25857539347,<=50K
2868,25,Self-emp-not-inc,Never-married,Male,30,,<=50K
2869,28,Private,Never-married,Male,40,30925.638830494558,<=50K
2870,43,Self-emp-not-inc,Married-civ-spouse,Male,40,19201.07741651171,<=50K
2871,47,Local-gov,Married-civ-spouse,Male,50,35623.27949334286,>50K
2872,46,Self-emp-not-inc,Married-civ-spouse,Male,40,32969.80921977632,<=50K
2873,41,State-gov,Divorced,Female,35,25941.110371694645,<=50K
2874,38,Federal-gov,Married-civ-spouse,Female,33,22830.935766071838,>50K
2875,29,Private,Never-married,Male,40,45845.22396214242,<=50K
2876,25,Private,Never-married,Male,40,,<=50K
2877,56,Private,Married-civ-spouse,Male,45,20991.298285959478,<=50K
2878,31,Private,Married-civ-spouse,Male,40,34632.17082396797,<=50K
2879,22,Private,Never-married,Male,40,,<=50K
2880,31,Private,Never-married,Male,40,22533.158996219492,<=50K
2881,28,Private,Separated,Female,40,27242.829335485538,<=50K
2882,53,Private,Married-civ-spouse,Male,40,24064.28923528487,<=50K
2883,45,Private,Divorced,Female,50,31843.424669561864,>50K
2884,71,Private,Widowed,Male,20,46580.606533179875,<=50K
2885,65,,Widowed,Female,40,23380.839931261384,<=50K
2886,39,Private,Married-civ-spouse,Male,50,43780.8366581155,>50K
2887,19,Federal-gov,Married-AF-spouse,Female,40,,<=50K
2888,34,Local-gov,Divorced,Female,40,35448.5582418749,<=50K
2889,36,Private,Married-civ-spouse,Male,45,33302.81897489677,<=50K
2890,40,Private,Married-spouse-absent,Female,40,33022.06259871866,<=50K
2891,90,Private,Separated,Female,40,29125.718510529965,<=50K
2892,56,Private,Married-civ-spouse,Male,20,29458.785260561148,<=50K
2893,21,Private,Never-married,Female,40,,<=50K
2894,48,Private,Married-civ-spouse,Male,45,28803.87151429094,>50K
2895,45,Private,Separated,Female,27,48070.50772117615,<=50K
2896,46,Private,Married-civ-spouse,Male,40,35135.033339609196,>50K
2897,64,Private,Separated,Female,35,35930.863255232565,<=50K
2898,29,Local-gov,Never-married,Male,40,25494.229348632456,<=50K
2899,22,Private,Divorced,Female,30,,<=50K
2900,47,Private,Married-civ-spouse,Male,48,22987.619873488802,>50K
2901,67,Self-emp-inc,Married-civ-spouse,Male,50,44126.46214982082,>50K
2902,43,Private,Married-civ-spouse,Male,40,28293.05635562882,<=50K
2903,42,Private,Married-civ-spouse,Male,40,27500.44232902414,<=50K
2904,31,Private,Married-civ-spouse,Male,50,34976.30412351691,<=50K
2905,53,Private,Divorced,Female,40,30782.44661285115,<=50K
2906,81,Private,Widowed,Female,20,18517.376913452274,<=50K
2907,33,Local-gov,Divorced,Female,40,29360.336462225903,<=50K
2908,17,Private,Never-married,Female,20,,<=50K
2909,55,Self-emp-inc,Married-civ-spouse,Male,50,27799.59201801538,>50K
2910,28,Private,Never-married,Male,30,45841.23640487705,<=50K
2911,24,Private,Never-married,Female,40,,<=50K
2912,40,Private,Separated,Female,45,45547.281836318485,<=50K
2913,30,Local-gov,Never-married,Female,40,33282.86893682595,<=50K
2914,24,Private,Never-married,Female,40,,<=50K
2915,26,Private,Married-civ-spouse,Female,40,24970.671955894402,<=50K
2916,38,Private,Divorced,Female,38,28111.875004478257,<=50K
2917,30,Private,Married-civ-spouse,Male,40,43568.25994415366,>50K
2918,33,Private,Married-civ-spouse,Male,50,25790.630469002423,<=50K
2919,40,Private,Married-civ-spouse,Male,50,45726.030298681304,>50K
2920,63,Self-emp-not-inc,Married-civ-spouse,Male,50,23212.867423493935,<=50K
2921,23,Private,Never-married,Male,36,,<=50K
2922,56,Private,Divorced,Male,40,31727.57304871275,<=50K
2923,42,Self-emp-not-inc,Married-civ-spouse,Male,50,35910.28034457076,<=50K
2924,40,Private,Never-married,Male,40,30096.64119085022,<=50K
2925,49,Private,Married-civ-spouse,Female,40,53661.931348578684,>50K
2926,35,Private,Married-spouse-absent,Male,40,35355.48842136936,<=50K
2927,52,Private,Divorced,Female,35,28117.30834483088,<=50K
2928,28,Private,Never-married,Female,40,27992.803241834245,<=50K
2929,35,Private,Married-civ-spouse,Male,50,47841.63948930889,<=50K
2930,21,,Never-married,Female,20,,<=50K
2931,43,Self-emp-not-inc,Never-married,Male,35,26029.01958958071,<=50K
2932,32,,Never-married,Female,20,26041.39046997198,<=50K
2933,29,Self-emp-not-inc,Never-married,Male,50,28037.27928818962,>50K
2934,23,Private,Never-married,Male,25,,<=50K
2935,50,Local-gov,Married-civ-spouse,Male,48,43781.732758379454,<=50K
2936,34,Private,Never-married,Male,40,30767.77258534164,<=50K
2937,19,Private,Never-married,Male,40,,<=50K
2938,47,Private,Married-civ-spouse,Female,40,26381.469379837807,<=50K
2939,37,Self-emp-not-inc,Married-civ-spouse,Male,40,35225.02261852,<=50K
2940,25,Private,Never-married,Female,35,,<=50K
2941,75,Private,Married-civ-spouse,Male,35,31620.720489721924,>50K
2942,24,Private,Married-civ-spouse,Male,40,,<=50K
2943,28,State-gov,Never-married,Male,20,21505.907155779947,<=50K
2944,17,Local-gov,Never-married,Female,20,,<=50K
2945,31,Private,Never-married,Male,40,29853.52298831069,<=50K
2946,31,Private,Never-married,Female,35,26551.665350213356,<=50K
2947,18,,Never-married,Male,20,,<=50K
2948,45,Private,Married-civ-spouse,Male,50,24308.82882691823,>50K
2949,31,Private,Never-married,Male,42,26474.888291831187,<=50K
2950,27,Private,Married-civ-spouse,Male,42,27556.969010151905,>50K
2951,48,Private,Widowed,Female,38,46272.62624214169,<=50K
2952,22,,Married-civ-spouse,Female,22,,<=50K
2953,34,Private,Married-civ-spouse,Male,30,52719.41957444081,<=50K
2954,26,Private,Never-married,Female,40,34338.27069664904,<=50K
2955,53,Private,Married-civ-spouse,Male,40,18033.637469225396,<=50K
2956,60,Private,Married-civ-spouse,Male,35,34529.35416012362,>50K
2957,49,Local-gov,Separated,Female,50,33236.2299880855,<=50K
2958,40,Private,Divorced,Female,40,27690.446314101187,<=50K
2959,48,Self-emp-inc,Married-civ-spouse,Male,50,23937.099777255895,<=50K
2960,23,Private,Never-married,Male,50,,<=50K
2961,68,,Widowed,Male,20,23482.09419190271,<=50K
2962,42,Private,Married-civ-spouse,Male,40,35904.63537208927,>50K
2963,37,Self-emp-not-inc,Never-married,Male,50,27972.218384293265,<=50K
2964,27,Private,Never-married,Female,45,42284.84131483969,<=50K
2965,38,Private,Married-civ-spouse,Male,44,27256.401859211102,>50K
2966,27,Private,Never-married,Male,35,25357.136783854465,<=50K
2967,75,Private,Widowed,Female,40,33166.740998971014,<=50K
2968,49,Self-emp-inc,Married-civ-spouse,Male,50,25440.815316249536,>50K
2969,27,Private,Never-married,Male,20,46596.57480581593,<=50K
2970,36,Self-emp-not-inc,Never-married,Male,50,35677.57860705457,<=50K
2971,36,Private,Married-civ-spouse,Male,45,51334.71705136742,>50K
2972,35,Private,Divorced,Male,35,16689.58946427876,<=50K
2973,36,Private,Married-civ-spouse,Male,40,24003.32469597214,>50K
2974,53,Private,Married-civ-spouse,Male,40,28023.434543577594,<=50K
2975,27,Private,Never-married,Female,40,31296.537316822254,<=50K
2976,34,Private,Divorced,Male,35,31643.612715119445,<=50K
2977,61,Private,Married-civ-spouse,Male,44,20545.307289212265,>50K
2978,29,Private,Divorced,Male,50,29514.857603798966,<=50K
2979,40,State-gov,Divorced,Female,35,32516.93591308569,<=50K
2980,37,Private,Never-married,Male,40,45695.12092720268,>50K
2981,22,Private,Never-married,Male,30,,<=50K
2982,43,Self-emp-inc,Married-civ-spouse,Male,40,32233.129389562022,<=50K
2983,55,Self-emp-not-inc,Married-civ-spouse,Male,30,26568.16027352029,<=50K
2984,28,Private,Divorced,Female,40,44257.082115358964,<=50K
2985,23,Private,Never-married,Female,30,,<=50K
2986,64,Local-gov,Married-civ-spouse,Male,40,27956.556381367995,>50K
2987,46,Private,Never-married,Male,40,33260.13253560341,<=50K
2988,29,Private,Never-married,Male,40,29633.201824561118,<=50K
2989,44,Private,Married-civ-spouse,Male,48,45218.37610122804,<=50K
2990,20,Private,Never-married,Male,25,,<=50K
2991,62,Self-emp-not-inc,Divorced,Male,40,33608.512515507115,<=50K
2992,49,Private,Never-married,Female,35,17999.178088264147,<=50K
2993,29,Private,Married-civ-spouse,Female,40,25722.111024966398,<=50K
2994,35,Self-emp-not-inc,Married-civ-spouse,Male,50,15843.923756127415,<=50K
2995,39,Local-gov,Married-civ-spouse,Male,30,41941.618287846504,<=50K
2996,39,Private,Never-married,Male,45,29630.778926020215,<=50K
2997,37,Private,Divorced,Female,32,31191.203958965896,<=50K
2998,38,Private,Married-civ-spouse,Male,30,30950.971023042202,<=50K
2999,72,,Married-civ-spouse,Male,20,22597.95005485141,<=50K
3000,31,Private,Married-civ-spouse,Male,40,32307.286902482985,<=50K
3001,55,Private,Married-civ-spouse,Male,50,28357.93155390147,<=50K
3002,38,Private,Separated,Female,40,29844.869858164846,<=50K
3003,33,Private,Divorced,Female,25,31162.274265104053,<=50K
3004,25,Private,Never-married,Female,40,,<=50K
3005,19,,Never-married,Male,30,,<=50K
3006,37,Private,Divorced,Female,50,26246.009772656907,<=50K
3007,49,Private,Divorced,Male,35,24702.54362142559,<=50K
3008,26,Private,Never-married,Male,40,16545.163800743987,<=50K
3009,35,Private,Married-civ-spouse,Male,43,45492.08325489781,<=50K
3010,44,Self-emp-inc,Married-civ-spouse,Female,50,47161.089675119714,<=50K
3011,37,Private,Separated,Male,45,49818.355747625465,>50K
3012,42,Private,Married-civ-spouse,Male,45,28053.724393897053,>50K
3013,64,State-gov,Never-married,Female,40,28925.128083373726,>50K
3014,28,Private,Married-civ-spouse,Male,40,26419.657714424648,>50K
3015,35,Self-emp-not-inc,Never-married,Male,50,17720.631597615225,<=50K
3016,40,State-gov,Married-civ-spouse,Male,40,25288.04977925327,<=50K
3017,55,Federal-gov,Married-civ-spouse,Male,40,25233.62049278827,>50K
3018,21,Private,Never-married,Male,50,,<=50K
3019,49,Private,Never-married,Female,40,34276.72405791126,<=50K
3020,51,State-gov,Married-civ-spouse,Male,40,43519.09818846238,>50K
3021,57,Private,Married-civ-spouse,Male,40,19693.611154007274,>50K
3022,51,Private,Married-civ-spouse,Male,40,28969.89899695518,>50K
3023,38,Private,Never-married,Male,40,42428.75554860478,<=50K
3024,24,Private,Never-married,Female,32,,<=50K
3025,45,Self-emp-not-inc,Married-civ-spouse,Male,40,44858.38824716718,<=50K
3026,28,Private,Married-civ-spouse,Male,45,21490.48977039782,<=50K
3027,42,Self-emp-inc,Married-civ-spouse,Male,50,30017.872398227788,>50K
3028,22,Private,Never-married,Male,40,,<=50K
3029,28,State-gov,Married-civ-spouse,Male,40,28539.277306585085,<=50K
3030,60,Private,Widowed,Female,40,30589.186070428346,<=50K
3031,31,Private,Separated,Female,40,50576.238454163526,<=50K
3032,47,Private,Married-civ-spouse,Male,50,31403.004964730564,>50K
3033,40,,Divorced,Male,25,27050.090218315254,<=50K
3034,30,Private,Married-AF-spouse,Male,50,26538.24511941945,<=50K
3035,61,Private,Married-civ-spouse,Male,50,21241.80625762832,>50K
3036,71,Local-gov,Widowed,Female,20,34558.091166566446,<=50K
3037,42,Private,Divorced,Female,40,26928.86583352947,<=50K
3038,44,Local-gov,Married-civ-spouse,Male,50,28784.95041088653,<=50K
3039,46,Self-emp-not-inc,Married-civ-spouse,Male,50,35422.28269092603,>50K
3040,50,Local-gov,Never-married,Female,50,32702.44500087391,>50K
3041,27,State-gov,Never-married,Male,20,25432.098457939363,<=50K
3042,40,,Married-civ-spouse,Male,20,24554.645897645027,<=50K
3043,21,Private,Never-married,Female,40,,<=50K
3044,25,Private,Never-married,Male,35,,<=50K
3045,61,Private,Divorced,Male,50,23754.976024022842,<=50K
3046,54,Private,Divorced,Male,30,46101.064319931844,<=50K
3047,31,Private,Never-married,Male,40,30010.108261665115,<=50K
3048,53,Self-emp-not-inc,Married-civ-spouse,Male,30,33306.31954297736,<=50K
3049,39,Self-emp-inc,Married-civ-spouse,Male,50,30125.449360906434,>50K
3050,57,Self-emp-inc,Married-civ-spouse,Male,50,31761.009772519446,>50K
3051,48,Private,Divorced,Female,44,25907.77534458265,<=50K
3052,30,Private,Married-civ-spouse,Male,50,22737.969006000316,>50K
3053,35,Private,Married-civ-spouse,Male,50,32919.25553436385,<=50K
3054,42,Self-emp-not-inc,Married-civ-spouse,Male,50,26954.125375285555,<=50K
3055,34,Self-emp-not-inc,Married-civ-spouse,Male,40,35022.331707479156,<=50K
3056,59,Private,Married-civ-spouse,Male,40,31363.28455817164,>50K
3057,69,Local-gov,Married-civ-spouse,Male,20,27784.006769839238,<=50K
3058,29,Private,Never-married,Female,40,26290.566504919152,<=50K
3059,40,Private,Married-civ-spouse,Male,40,35513.352792411875,<=50K
3060,21,Private,Never-married,Male,20,,<=50K
3061,40,Private,Divorced,Female,40,16824.801988202387,<=50K
3062,43,Private,Married-civ-spouse,Male,40,18490.02943968766,<=50K
3063,36,Private,Divorced,Male,40,29622.810318225926,<=50K
3064,41,Private,Married-spouse-absent,Male,40,34354.598762830356,>50K
3065,72,,Widowed,Male,30,33037.21553630454,<=50K
3066,20,Private,Never-married,Male,30,,<=50K
3067,41,Local-gov,Widowed,Female,40,29442.14205404292,<=50K
3068,34,Private,Divorced,Male,50,28680.29770312965,<=50K
3069,48,Private,Divorced,Female,40,27608.776891227542,<=50K
3070,27,Private,Never-married,Female,40,35408.463411738354,<=50K
3071,35,Private,Married-civ-spouse,Male,50,30281.178699974727,>50K
3072,28,,Never-married,Male,40,34818.63164652714,<=50K
3073,27,Private,Never-married,Male,40,29720.6228348543,<=50K
3074,20,Private,Never-married,Male,40,,<=50K
3075,18,Private,Never-married,Female,20,,<=50K
3076,32,Private,Married-civ-spouse,Male,40,31499.38835745714,<=50K
3077,38,Private,Married-civ-spouse,Male,50,27426.79306477431,>50K
3078,23,State-gov,Never-married,Male,40,,<=50K
3079,28,Private,Married-civ-spouse,Male,45,24200.940637672655,>50K
3080,40,State-gov,Married-civ-spouse,Male,38,27783.150176161067,>50K
3081,35,Private,Divorced,Female,40,44003.07107306659,<=50K
3082,74,Self-emp-inc,Widowed,Male,40,23088.61622407616,<=50K
3083,28,Private,Never-married,Male,40,28768.917968720256,<=50K
3084,23,Private,Never-married,Male,30,,<=50K
3085,20,Self-emp-not-inc,Never-married,Male,20,,<=50K
3086,44,Private,Divorced,Female,50,31868.554576138806,<=50K
3087,46,Local-gov,Divorced,Female,25,47686.97921599207,<=50K
3088,20,,Never-married,Male,40,,<=50K
3089,51,Self-emp-not-inc,Married-civ-spouse,Male,50,25357.229736581794,>50K
3090,40,Private,Separated,Female,40,12716.037412167436,<=50K
3091,48,Private,Married-civ-spouse,Male,40,26065.652268603568,>50K
3092,60,Self-emp-not-inc,Married-civ-spouse,Male,50,29336.85486504945,<=50K
3093,48,Self-emp-inc,Married-civ-spouse,Male,40,35899.43449583283,>50K
3094,46,Local-gov,Married-civ-spouse,Female,50,30249.55688949453,<=50K
3095,48,Self-emp-inc,Married-civ-spouse,Male,40,46328.11236517923,>50K
3096,22,,Never-married,Female,35,,<=50K
3097,24,Local-gov,Never-married,Female,40,,<=50K
3098,45,State-gov,Divorced,Female,40,30649.533157010417,<=50K
3099,18,Private,Never-married,Female,35,,<=50K
3100,39,Private,Married-civ-spouse,Male,40,16153.018564142718,<=50K
3101,65,Self-emp-inc,Married-civ-spouse,Male,50,34045.51214879962,<=50K
3102,22,Private,Divorced,Female,40,,<=50K
3103,20,Private,Never-married,Female,20,,<=50K
3104,28,Private,Married-civ-spouse,Male,40,46841.3472890658,<=50K
3105,46,Private,Married-civ-spouse,Male,50,30422.172277371166,>50K
3106,42,Local-gov,Married-civ-spouse,Male,48,32006.799278284325,>50K
3107,61,State-gov,Married-civ-spouse,Male,40,34059.85636006414,>50K
3108,28,Private,Married-civ-spouse,Male,50,46844.160488638125,>50K
3109,18,Private,Never-married,Female,20,,<=50K
3110,24,Federal-gov,Never-married,Male,40,,<=50K
3111,45,Private,Married-civ-spouse,Male,50,28271.21555900725,>50K
3112,24,Private,Never-married,Male,40,,<=50K
3113,44,Private,Married-civ-spouse,Male,50,16214.967884001999,>50K
3114,20,Private,Never-married,Male,30,,<=50K
3115,35,Private,Married-civ-spouse,Male,50,24619.44395124222,<=50K
3116,52,Self-emp-inc,Married-civ-spouse,Male,50,30316.26749223764,<=50K
3117,25,Private,Never-married,Male,45,,<=50K
3118,19,Private,Never-married,Male,36,,<=50K
3119,35,,Married-civ-spouse,Male,20,18297.952666878315,<=50K
3120,54,Private,Divorced,Female,40,29082.67318632932,<=50K
3121,21,Private,Never-married,Male,40,,<=50K
3122,26,Private,Married-civ-spouse,Female,40,29181.626034351986,>50K
3123,42,Private,Divorced,Female,40,31031.594347480088,<=50K
