age,workclass,marital_status,sex,hours_per_week,capital,income
40,goverment,Divorced,Female,35,32516.93591308569,<=50K
37,Private,Never-married,Male,40,45695.12092720268,>50K
43,Self-emp-inc,Married,Male,40,32233.129389562026,<=50K
55,Self-emp-not-inc,Married,Male,30,26568.16027352029,<=50K
28,Private,Divorced,Female,40,44257.08211535896,<=50K
64,goverment,Married,Male,40,27956.556381367995,>50K
46,Private,Never-married,Male,40,33260.13253560341,<=50K
29,Private,Never-married,Male,40,29633.20182456112,<=50K
44,Private,Married,Male,48,45218.37610122804,<=50K
62,Self-emp-not-inc,Divorced,Male,40,33608.512515507115,<=50K
49,Private,Never-married,Female,35,17999.178088264147,<=50K
29,Private,Married,Female,40,25722.1110249664,<=50K
35,Self-emp-not-inc,Married,Male,50,15843.923756127417,<=50K
39,goverment,Married,Male,30,41941.6182878465,<=50K
39,Private,Never-married,Male,45,29630.77892602021,<=50K
37,Private,Divorced,Female,32,31191.203958965896,<=50K
38,Private,Married,Male,30,30950.9710230422,<=50K
31,Private,Married,Male,40,32307.286902482985,<=50K
55,Private,Married,Male,50,28357.93155390147,<=50K
38,Private,Separated,Female,40,29844.86985816485,<=50K
33,Private,Divorced,Female,25,31162.274265104053,<=50K
37,Private,Divorced,Female,50,26246.009772656907,<=50K
49,Private,Divorced,Male,35,24702.54362142559,<=50K
26,Private,Never-married,Male,40,16545.163800743987,<=50K
35,Private,Married,Male,43,45492.08325489781,<=50K
44,Self-emp-inc,Married,Female,50,47161.089675119714,<=50K
37,Private,Separated,Male,45,49818.355747625465,>50K
42,Private,Married,Male,45,28053.724393897053,>50K
64,goverment,Never-married,Female,40,28925.12808337373,>50K
28,Private,Married,Male,40,26419.657714424648,>50K
35,Self-emp-not-inc,Never-married,Male,50,17720.631597615225,<=50K
40,goverment,Married,Male,40,25288.04977925327,<=50K
55,goverment,Married,Male,40,25233.62049278827,>50K
49,Private,Never-married,Female,40,34276.72405791126,<=50K
51,goverment,Married,Male,40,43519.09818846238,>50K
57,Private,Married,Male,40,19693.611154007274,>50K
51,Private,Married,Male,40,28969.89899695518,>50K
38,Private,Never-married,Male,40,42428.75554860478,<=50K
45,Self-emp-not-inc,Married,Male,40,44858.38824716718,<=50K
28,Private,Married,Male,45,21490.48977039782,<=50K
42,Self-emp-inc,Married,Male,50,30017.872398227788,>50K
28,goverment,Married,Male,40,28539.277306585085,<=50K
60,Private,Widowed,Female,40,30589.186070428343,<=50K
31,Private,Separated,Female,40,50576.238454163526,<=50K
47,Private,Married,Male,50,31403.004964730564,>50K
30,Private,Married,Male,50,26538.24511941945,<=50K
61,Private,Married,Male,50,21241.80625762832,>50K
71,goverment,Widowed,Female,20,34558.091166566446,<=50K
42,Private,Divorced,Female,40,26928.86583352947,<=50K
44,goverment,Married,Male,50,28784.95041088653,<=50K
46,Self-emp-not-inc,Married,Male,50,35422.28269092603,>50K
50,goverment,Never-married,Female,50,32702.44500087391,>50K
27,goverment,Never-married,Male,20,25432.098457939363,<=50K
61,Private,Divorced,Male,50,23754.97602402284,<=50K
54,Private,Divorced,Male,30,46101.06431993184,<=50K
31,Private,Never-married,Male,40,30010.108261665115,<=50K
53,Self-emp-not-inc,Married,Male,30,33306.31954297736,<=50K
39,Self-emp-inc,Married,Male,50,30125.449360906438,>50K
57,Self-emp-inc,Married,Male,50,31761.009772519446,>50K
48,Private,Divorced,Female,44,25907.77534458265,<=50K
30,Private,Married,Male,50,22737.96900600032,>50K
35,Private,Married,Male,50,32919.25553436385,<=50K
42,Self-emp-not-inc,Married,Male,50,26954.125375285555,<=50K
34,Self-emp-not-inc,Married,Male,40,35022.33170747916,<=50K
59,Private,Married,Male,40,31363.28455817164,>50K
69,goverment,Married,Male,20,27784.00676983924,<=50K
29,Private,Never-married,Female,40,26290.566504919152,<=50K
40,Private,Married,Male,40,35513.352792411875,<=50K
40,Private,Divorced,Female,40,16824.801988202387,<=50K
43,Private,Married,Male,40,18490.02943968766,<=50K
36,Private,Divorced,Male,40,29622.81031822593,<=50K
41,Private,Married,Male,40,34354.59876283036,>50K
41,goverment,Widowed,Female,40,29442.14205404292,<=50K
34,Private,Divorced,Male,50,28680.29770312965,<=50K
48,Private,Divorced,Female,40,27608.776891227542,<=50K
27,Private,Never-married,Female,40,35408.463411738354,<=50K
35,Private,Married,Male,50,30281.178699974727,>50K
27,Private,Never-married,Male,40,29720.6228348543,<=50K
32,Private,Married,Male,40,31499.38835745714,<=50K
38,Private,Married,Male,50,27426.79306477431,>50K
28,Private,Married,Male,45,24200.94063767265,>50K
40,goverment,Married,Male,38,27783.150176161067,>50K
35,Private,Divorced,Female,40,44003.07107306659,<=50K
74,Self-emp-inc,Widowed,Male,40,23088.61622407616,<=50K
28,Private,Never-married,Male,40,28768.917968720256,<=50K
44,Private,Divorced,Female,50,31868.55457613881,<=50K
46,goverment,Divorced,Female,25,47686.97921599207,<=50K
51,Self-emp-not-inc,Married,Male,50,25357.229736581798,>50K
40,Private,Separated,Female,40,12716.037412167436,<=50K
48,Private,Married,Male,40,26065.652268603568,>50K
60,Self-emp-not-inc,Married,Male,50,29336.85486504945,<=50K
48,Self-emp-inc,Married,Male,40,35899.43449583283,>50K
46,goverment,Married,Female,50,30249.55688949453,<=50K
48,Self-emp-inc,Married,Male,40,46328.11236517923,>50K
45,goverment,Divorced,Female,40,30649.533157010417,<=50K
39,Private,Married,Male,40,16153.018564142718,<=50K
65,Self-emp-inc,Married,Male,50,34045.51214879962,<=50K
28,Private,Married,Male,40,46841.3472890658,<=50K
46,Private,Married,Male,50,30422.172277371166,>50K
42,goverment,Married,Male,48,32006.799278284325,>50K
61,goverment,Married,Male,40,34059.85636006414,>50K
28,Private,Married,Male,50,46844.160488638125,>50K
45,Private,Married,Male,50,28271.21555900725,>50K
44,Private,Married,Male,50,16214.967884002,>50K
35,Private,Married,Male,50,24619.44395124222,<=50K
52,Self-emp-inc,Married,Male,50,30316.26749223764,<=50K
54,Private,Divorced,Female,40,29082.67318632932,<=50K
26,Private,Married,Female,40,29181.626034351983,>50K
42,Private,Divorced,Female,40,31031.594347480088,<=50K
55,Private,Married,Male,50,43196.18303120784,>50K
44,goverment,Married,Male,40,14419.129135235062,<=50K
26,Private,Married,Male,40,45299.893405659226,<=50K
64,goverment,Separated,Female,40,23814.17429876809,>50K
41,Private,Divorced,Female,40,24888.035243029142,<=50K
43,Private,Married,Male,40,26003.11668287944,<=50K
45,Private,Never-married,Male,48,24355.27573893309,>50K
48,goverment,Married,Male,44,44609.12770187011,>50K
60,Private,Married,Male,40,35232.01941241261,<=50K
45,Self-emp-not-inc,Never-married,Male,50,30620.96098323352,<=50K
51,Private,Married,Male,40,30342.37323049739,>50K
37,goverment,Divorced,Female,40,25617.822537902,<=50K
44,Private,Married,Male,50,28779.520047946506,>50K
27,Private,Married,Male,50,28203.346034349863,<=50K
47,goverment,Married,Male,40,50615.68969053478,<=50K
32,Private,Married,Male,40,32178.45349514548,>50K
40,Private,Married,Male,50,33122.854331720286,>50K
41,Private,Married,Male,40,29950.164696860887,<=50K
26,Private,Never-married,Female,40,31572.19809612701,<=50K
47,Private,Married,Male,40,47590.74998170983,<=50K
55,Self-emp-inc,Married,Male,45,32203.60201633202,<=50K
38,Private,Married,Male,40,27114.718433493657,<=50K
64,Self-emp-not-inc,Married,Male,25,20588.3051059055,>50K
56,goverment,Married,Male,40,33524.09408441354,>50K
41,Private,Married,Male,49,24793.483341273502,>50K
33,Private,Married,Male,45,44096.34595149959,>50K
33,Private,Never-married,Male,42,28610.070984698323,>50K
59,goverment,Widowed,Male,40,22742.049952230354,<=50K
58,Private,Married,Male,40,26416.99397913999,>50K
43,goverment,Divorced,Male,40,23432.722401040184,<=50K
45,Private,Never-married,Male,40,29848.345297116743,<=50K
53,goverment,Married,Female,50,31024.693292958877,>50K
41,Private,Married,Male,50,31870.62605063299,>50K
27,Private,Married,Female,40,53257.475508861215,<=50K
53,Private,Married,Male,50,34577.26874653609,>50K
38,Private,Married,Male,35,28546.912092756997,>50K
31,Private,Married,Male,50,19609.907695456088,>50K
41,Private,Married,Male,35,35147.18622700565,<=50K
43,Self-emp-not-inc,Married,Male,50,35783.73144808301,<=50K
41,goverment,Never-married,Male,40,27062.788801956023,<=50K
27,Private,Married,Female,35,35608.07116272481,<=50K
41,goverment,Married,Male,40,35787.62973170513,<=50K
36,Private,Divorced,Male,45,30269.571700829863,>50K
49,Private,Married,Female,40,32022.47530883434,>50K
58,Self-emp-not-inc,Married,Female,45,27428.14536278027,<=50K
35,Self-emp-not-inc,Never-married,Female,40,32745.716315865404,<=50K
30,goverment,Married,Male,40,20355.098399713766,>50K
29,Private,Never-married,Male,45,45335.234136538056,<=50K
40,Private,Widowed,Female,40,25792.84141315939,<=50K
54,goverment,Never-married,Female,40,28735.10921389999,>50K
35,Private,Married,Male,50,33603.54444605865,>50K
35,Private,Married,Male,50,47254.4079578723,<=50K
40,Private,Married,Female,40,34636.59956407208,<=50K
59,Private,Separated,Female,40,26781.623043080028,<=50K
43,Self-emp-inc,Married,Male,50,31047.76245887624,<=50K
39,Private,Married,Male,50,26313.08605408935,>50K
51,Private,Separated,Female,30,30774.18664759266,<=50K
71,Private,Never-married,Female,50,34387.926883573644,<=50K
33,Private,Divorced,Female,40,34614.02098574164,<=50K
28,Private,Divorced,Male,35,16344.348826942129,<=50K
30,Private,Married,Male,40,32675.83078671528,<=50K
51,Self-emp-inc,Married,Male,50,28759.305231575094,<=50K
39,Private,Married,Female,40,42254.65216775022,>50K
62,Private,Married,Male,40,52401.14772647523,>50K
37,Private,Never-married,Male,50,34838.99301519081,<=50K
28,Private,Never-married,Male,50,24217.88504419291,<=50K
39,Private,Married,Female,30,44323.300799616365,<=50K
50,Self-emp-inc,Widowed,Male,50,22604.670176194697,>50K
31,Private,Never-married,Male,40,34259.81183636936,<=50K
45,goverment,Married,Male,50,28341.787446197417,>50K
47,Private,Widowed,Male,40,35128.06213895534,<=50K
59,Private,Widowed,Female,20,26813.59251270453,<=50K
32,Private,Married,Male,40,27919.321418346182,<=50K
49,Private,Married,Male,50,23928.342110620237,>50K
74,goverment,Widowed,Male,20,25915.01034192513,<=50K
32,Private,Married,Male,50,28465.55509560348,<=50K
34,Private,Married,Male,50,31844.25614207408,>50K
59,Private,Married,Male,50,41682.46164721013,>50K
36,Private,Married,Male,50,16352.136297504963,>50K
59,Private,Divorced,Female,40,45591.786241743626,<=50K
47,Self-emp-inc,Divorced,Male,50,31355.98976002125,>50K
53,goverment,Married,Male,45,22065.87986997552,<=50K
44,Private,Divorced,Male,50,27073.11729229222,<=50K
57,Self-emp-not-inc,Married,Female,35,35265.67457503851,>50K
42,Self-emp-not-inc,Married,Male,50,51268.82674909152,>50K
58,goverment,Married,Male,40,31688.87890751099,<=50K
39,Private,Married,Male,40,47725.98847987923,<=50K
45,Private,Divorced,Male,48,23163.523446152136,<=50K
47,Private,Married,Female,35,33674.30701743242,>50K
56,Self-emp-not-inc,Separated,Male,25,28219.254084767163,<=50K
52,Private,Divorced,Female,40,51437.40045689125,<=50K
34,Private,Never-married,Female,35,46627.39065471923,<=50K
36,Self-emp-not-inc,Married,Male,35,34327.71938100571,<=50K
41,Private,Married,Male,40,31363.79062895373,<=50K
30,Private,Never-married,Male,40,30602.268330184925,<=50K
44,Private,Married,Male,40,31655.70097120983,<=50K
34,Private,Never-married,Female,40,20675.13219173364,<=50K
41,Private,Separated,Male,40,35364.4782810399,<=50K
29,Private,Never-married,Male,40,24286.54807234957,<=50K
42,goverment,Separated,Male,40,34419.332952736746,<=50K
48,Private,Married,Male,40,44448.79073265629,>50K
26,Private,Never-married,Male,50,22647.06418913348,<=50K
64,Self-emp-inc,Married,Female,40,33042.984038323775,>50K
46,Self-emp-inc,Married,Male,45,29331.82523582754,<=50K
38,Private,Married,Male,50,20659.288810630344,>50K
49,goverment,Married,Male,40,34595.689270151575,<=50K
46,goverment,Never-married,Female,40,18631.41195448429,>50K
30,Private,Never-married,Male,50,58283.11327780202,<=50K
49,Self-emp-not-inc,Married,Male,40,32439.646916114623,>50K
44,Private,Married,Male,50,27826.145493059063,>50K
31,Private,Divorced,Male,50,28441.98810871524,<=50K
45,Private,Divorced,Female,38,30030.818979278654,<=50K
34,Private,Married,Male,40,22204.78117059525,>50K
26,Private,Never-married,Male,40,29647.352347167205,<=50K
38,Self-emp-not-inc,Married,Male,40,46824.04368832412,>50K
31,Private,Never-married,Female,43,45766.13199682445,<=50K
36,Self-emp-inc,Separated,Male,50,30423.03466071945,<=50K
31,Private,Married,Male,50,24616.256123662373,>50K
30,Private,Married,Male,40,31411.839357995203,<=50K
37,Private,Married,Male,40,41811.08573668231,>50K
30,Private,Never-married,Male,50,42188.17867653021,>50K
73,Private,Widowed,Female,20,51083.20639400439,<=50K
38,goverment,Married,Male,40,28002.255957726757,>50K
30,Private,Never-married,Male,50,30300.67550412136,<=50K
33,Private,Married,Male,50,35826.00636804383,>50K
52,goverment,Married,Male,40,25142.44580747916,>50K
58,Private,Divorced,Female,46,42498.361240725375,<=50K
34,goverment,Never-married,Female,50,44684.465698428896,<=50K
35,Private,Married,Male,40,27579.21322623109,<=50K
59,goverment,Married,Male,40,46349.73634615967,>50K
45,Private,Divorced,Female,40,31335.41003024793,<=50K
27,Private,Never-married,Male,48,49091.34594886407,<=50K
31,goverment,Never-married,Male,50,33519.95271998618,>50K
45,Private,Never-married,Male,50,29238.001471753225,<=50K
40,Private,Separated,Female,25,34229.63803434424,<=50K
27,Private,Married,Male,40,29716.37861989367,<=50K
29,Private,Never-married,Male,25,32765.14735551695,<=50K
34,Self-emp-inc,Married,Male,50,28541.304691265774,<=50K
32,goverment,Married,Male,40,44882.98293210986,<=50K
49,Private,Married,Male,40,25346.05902182545,<=50K
33,Private,Divorced,Female,40,35833.193746009514,>50K
62,Private,Married,Male,50,26017.740876231885,>50K
39,Self-emp-not-inc,Married,Male,40,49189.47323106095,<=50K
43,Private,Divorced,Female,40,33167.86084965799,<=50K
31,Private,Divorced,Female,41,30215.97340289445,<=50K
53,Private,Divorced,Female,40,33111.93275818305,<=50K
61,Private,Married,Male,20,44685.28850543965,<=50K
47,Private,Married,Male,40,32458.26904806268,<=50K
37,Private,Divorced,Female,45,24850.41554025407,<=50K
50,Self-emp-not-inc,Divorced,Male,30,32994.630651896354,<=50K
27,Private,Never-married,Male,44,41848.00186782624,<=50K
58,Private,Divorced,Female,40,29708.770578543263,<=50K
43,Private,Married,Male,40,34608.36641577515,<=50K
39,Private,Married,Male,40,28611.266853115398,<=50K
36,Private,Never-married,Female,35,32158.16429979411,<=50K
56,Private,Married,Male,50,30636.12687338892,<=50K
26,Private,Married,Male,50,31500.90333550124,<=50K
47,Private,Never-married,Male,40,18891.77407792491,<=50K
68,Private,Widowed,Female,30,30683.761873784715,<=50K
47,goverment,Never-married,Male,40,15992.090428101452,<=50K
45,goverment,Married,Male,40,28112.62331391823,>50K
26,Private,Married,Male,50,34894.42382539429,<=50K
46,Private,Never-married,Female,40,32444.843188587794,<=50K
37,Private,Married,Male,50,27641.30105696146,>50K
37,Private,Married,Male,45,24919.0902910042,<=50K
43,Private,Married,Male,42,35881.64424831887,<=50K
59,Private,Widowed,Female,40,17324.703304487135,<=50K
39,Private,Divorced,Female,40,42590.79393170084,<=50K
32,Private,Divorced,Female,50,46839.22775776272,<=50K
63,Private,Married,Male,20,32470.445100876164,<=50K
45,Private,Married,Male,50,25912.04967865674,>50K
59,Private,Divorced,Female,40,29318.986318048075,<=50K
26,Private,Never-married,Male,40,25252.08289235462,<=50K
34,Private,Divorced,Female,40,19501.40992528616,<=50K
41,Private,Married,Male,40,25975.078942393637,>50K
26,Private,Never-married,Male,40,49021.11269713958,<=50K
53,Private,Divorced,Female,40,27831.278875932607,<=50K
33,Private,Married,Female,35,31623.76627336549,>50K
46,Private,Married,Male,50,31848.203900707183,>50K
31,Private,Widowed,Female,40,32414.852793343347,<=50K
57,goverment,Divorced,Female,50,46146.78146914196,<=50K
40,Private,Separated,Female,47,31759.208923130987,<=50K
41,Self-emp-inc,Married,Male,50,30227.91086692099,<=50K
45,Private,Never-married,Female,40,33968.33726055244,<=50K
27,Private,Separated,Female,40,32877.15222918925,<=50K
36,Private,Married,Male,40,34523.41732197984,<=50K
30,Private,Married,Male,40,35910.283838163115,<=50K
36,Private,Married,Female,40,35249.295072088054,>50K
31,Private,Married,Female,40,29880.93543477444,<=50K
49,Private,Married,Male,45,24545.733106259097,>50K
26,Private,Never-married,Male,20,25298.675862137145,<=50K
29,Private,Never-married,Female,40,55099.14462655038,<=50K
41,Private,Married,Male,40,25272.123453210566,>50K
35,Private,Never-married,Male,40,35840.018927038385,>50K
57,Self-emp-inc,Married,Female,40,26544.37377667978,>50K
29,Private,Never-married,Female,32,28152.952289471985,<=50K
36,Private,Married,Male,40,25968.37318785857,<=50K
51,Private,Married,Male,40,30355.086729354935,>50K
39,Private,Married,Male,40,17655.70536767919,<=50K
36,Private,Married,Male,50,24362.5252261996,<=50K
40,Self-emp-not-inc,Married,Male,50,35379.25553093716,>50K
